,Video_id,Title,Published_date,Views,Likes,Comments,Channel_Title,Month
190,Yg_k6xBarXk,Who Has The Best Fast Food Order? | Supercut | BuzzFeed India,2021-06-05,194881,7646,1030,BuzzFeed India,Jun
191,duq8ahDASTE,I Styled Looks With Second Hand Clothes | BuzzFeed India,2021-05-29,195811,14324,602,BuzzFeed India,May
192,DHsVNItlyXQ,I Tried Recreating The McDonald's Hash Browns | BuzzFeed India,2021-05-22,277834,13312,635,BuzzFeed India,May
193,yoaQPaI1bOE,We Tried Cooking For Our Dads | BuzzFeed India,2021-05-15,409764,17451,770,BuzzFeed India,May
194,uOwg9QrGA3g,Who Has The Best Gourmet McDonald's Order? | BuzzFeed India,2021-05-08,968692,32014,1311,BuzzFeed India,May
195,XbsVsvc5hI0,We Swapped Hometown Recipes: Bengali vs Tamilian | BuzzFeed India,2021-05-01,604804,26116,1524,BuzzFeed India,May
196,Cwz92V13PqI,We Tried Styling Outfits Inspired By The Oscars | BuzzFeed India,2021-04-27,195867,11107,615,BuzzFeed India,Apr
197,3nil1IGjKAc,We Swapped Diets For 24 Hours : India v/s Japan | BuzzFeed India,2021-04-24,623313,26056,1525,BuzzFeed India,Apr
198,Zhou2vUBGWo,We Recreated Looks From K-Pop Videos | BuzzFeed India,2021-04-17,319838,17338,2121,BuzzFeed India,Apr
199,h3lrxURQYHI,Who Has The Best Burger King Order? BuzzFeed India,2021-04-13,1145442,35272,1746,BuzzFeed India,Apr
200,AkUC3WQfZDk,We Tried Re-Creating Photos Of Our Parents | BuzzFeed India,2021-04-10,178594,8187,395,BuzzFeed India,Apr
201,mDdgnv1g18s,Who Has The Best Pizza Hut Order? | BuzzFeed India,2021-04-03,1164525,39185,1768,BuzzFeed India,Apr
202,7FGAYvGP-A8,We Tried A 15 Minute Makeup Challenge | BuzzFeed India,2021-03-30,205484,11050,490,BuzzFeed India,Mar
203,DVp1WbPpBEA,We Tried Creating Mocktails In A Budget | BuzzFeed India,2021-03-27,444493,18753,785,BuzzFeed India,Mar
204,O2olMSUP9PQ,Who Has The Best CCD Order? | BuzzFeed India,2021-03-20,921135,32056,953,BuzzFeed India,Mar
205,ZHqKr3_V5No,Do We Know Enough About The Northeast? | BuzzFeed India,2021-03-16,113329,6898,537,BuzzFeed India,Mar
206,amo0OGvgJuA,Foreigners React To Yeh Jawaani Hai Deewani | BuzzFeed India,2021-03-13,208572,10689,428,BuzzFeed India,Mar
207,_qWQtRTWICU,Taste Testing PMS Comfort Food | BuzzFeed India,2021-03-06,733145,28378,1237,BuzzFeed India,Mar
208,OPpUqHanyHk,We Tried DIY Hacks For Sustainable Fashion | BuzzFeed India,2021-02-27,299687,16188,729,BuzzFeed India,Feb
209,d9ph8qbZ1T4,Indian vs Australian Slang Battle | feat. Shayan Roy & David Warner | Presented by Tourism Australia,2021-02-23,274223,13533,457,BuzzFeed India,Feb
210,MgApqAyaB6s,Are We Eating This Right? | BuzzFeed India,2021-02-20,608105,22725,986,BuzzFeed India,Feb
211,dU26Eq98L0U,Who Has The Best KFC Order? | BuzzFeed India,2021-02-13,1505972,40363,1985,BuzzFeed India,Feb
212,-jMHRhir5H4,We Had A Valentine's Day Gift Exchange! | BuzzFeed India,2021-02-09,416693,18176,825,BuzzFeed India,Feb
213,Yr4vkQ80xkk,We React To Popular K-Dramas | BuzzFeed India,2021-02-06,167064,7237,716,BuzzFeed India,Feb
214,Q4v-oTNqrNQ,We Swapped Recipes From Our Hometowns: Delhi vs Goa | BuzzFeed India,2021-01-30,329158,12525,653,BuzzFeed India,Jan
215,6Me62OnW53E,How Much Do We Know About India? | BuzzFeed India,2021-01-26,298646,11998,551,BuzzFeed India,Jan
216,IVYV_S09a7E,We Got Tarot Card Readings for 2021 | BuzzFeed India,2021-01-23,120293,5893,447,BuzzFeed India,Jan
217,E0_o6fAdktI,Who Has The Best School Lunch Recipe? | BuzzFeed India,2021-01-19,1354995,40722,1951,BuzzFeed India,Jan
218,fGpnBg-p1p8,We Played Among Us With Our Subscribers | BuzzFeed India,2021-01-16,127168,6306,500,BuzzFeed India,Jan
219,8VFzMacCc2U,We Swapped Weekend Routines | BuzzFeed India,2021-01-09,567405,21637,782,BuzzFeed India,Jan
220,OkJ9jM9J79U,Who Has The Best Ice Cream Order? | BuzzFeed India,2021-01-02,950141,32265,2599,BuzzFeed India,Jan
221,gNdD2Hk9SHs,We Played Never Have I Ever: 2020 Edition | BuzzFeed India,2020-12-26,396410,17299,646,BuzzFeed India,Dec
222,k2fbEa1F0mY,We Tried Korean Food From K-Dramas | BuzzFeed India,2020-12-22,742565,26769,1791,BuzzFeed India,Dec
223,kPKC88wqHzk,We Had A Secret Santa Gift Exchange! | BuzzFeed India,2020-12-19,484769,26065,802,BuzzFeed India,Dec
224,6PTy0C0mqNs,Who Has The Best Subway Order? | BuzzFeed India,2020-12-12,1246512,35388,1943,BuzzFeed India,Dec
225,dGR8Vbi2IEA,Who Has The Best Domino's Pizza Order? | BuzzFeed India,2020-12-05,1566786,41697,2872,BuzzFeed India,Dec
226,BMtN8Z_ai14,Every K-Pop Lover Ever | BuzzFeed India,2020-12-01,295736,17623,2668,BuzzFeed India,Dec
227,gZFBV3sAqa0,We Tried The Viral Spicy Korean Fire Noodles | BuzzFeed India,2020-11-28,1032617,34487,2940,BuzzFeed India,Nov
228,cmANi4PllJQ,Who Has The Best Starbucks Order? | BuzzFeed India,2020-11-24,1030015,29431,1560,BuzzFeed India,Nov
229,gTbfTeqc4c0,We Swapped Recipes From Our Hometowns | BuzzFeed India,2020-11-21,663397,28431,2138,BuzzFeed India,Nov
230,JiyK87ZpC80,We Styled Each Other For Diwali | BuzzFeed India,2020-11-14,660541,28470,790,BuzzFeed India,Nov
231,o7nM1PfCdX0,We Tried Drawing Mehendi For The First Time | BuzzFeed India,2020-11-10,156067,7726,444,BuzzFeed India,Nov
232,OhUDCEVywVg,We Tried Weird Masks From Amazon | BuzzFeed India,2020-11-07,368634,15113,715,BuzzFeed India,Nov
233,HpXMisfh7hw,Who Has The Best McDonald's Order? | BuzzFeed India,2020-10-31,1851532,43181,2513,BuzzFeed India,Oct
234,cpgeDMbvWKc,Adults Try Their Childhood Candies | BuzzFeed India,2020-10-24,685906,24170,2047,BuzzFeed India,Oct
235,RLsT9d8kqGA,Every Makeup Lover in 2020 | BuzzFeed India,2020-10-20,236960,8424,414,BuzzFeed India,Oct
236,0cQQsqRufyA,We Tried Iconic Snacks From Delhi | BuzzFeed India,2020-10-17,373610,14780,1332,BuzzFeed India,Oct
237,HEyeityrIpE,Best Friends Swap Mystery Boxes | BuzzFeed India,2020-10-10,469276,18604,673,BuzzFeed India,Oct
238,4k1GnFhLW7s,Adults Try Their Favourite Childhood Snacks | BuzzFeed India,2020-10-07,1045740,37725,3346,BuzzFeed India,Oct
239,TQnhti43ZPg,Best Of BuzzFeed India: Cooking Challenge,2020-10-03,89288,3096,162,BuzzFeed India,Oct
240,oD88CN7Oa7M,We Tasted Each Other's Coffee Recipes | BuzzFeed India,2020-09-26,855603,27435,1471,BuzzFeed India,Sep
241,JGceXjrWY70,We Tried Snacks From Pune | BuzzFeed India,2020-09-22,235123,10473,579,BuzzFeed India,Sep
242,06VCO1Y-CZk,Why Is India Obsessed With Only Cricket? | BuzzFeed India,2020-09-19,52625,2282,695,BuzzFeed India,Sep
243,ur0DbvBjPqk,American Tastes Indian Snacks | BuzzFeed India,2020-09-12,1262214,46820,2557,BuzzFeed India,Sep
244,rLa1P1x-aTA,Things We Are Tired Of Hearing | BuzzFeed India Marathon,2020-09-08,516822,16484,767,BuzzFeed India,Sep
245,T63xKZ_MTiU,I Tested My Co-Workers Gujarati Knowledge | BuzzFeed India,2020-09-05,124212,5591,315,BuzzFeed India,Sep
246,L8zTesQHcqw,We Tasted Each Other's Chai Recipes | BuzzFeed India,2020-09-01,765937,23827,1164,BuzzFeed India,Sep
247,HcCwPjgG1_s,Indian Parents Play Never Have I Ever With Their Kids | BuzzFeed India,2020-08-29,1058111,32406,876,BuzzFeed India,Aug
248,QoJEWgDzteg,Indian and American Swap Snacks | BuzzFeed India,2020-08-26,3007335,98844,6076,BuzzFeed India,Aug
249,D7zhzVm1E3A,Behind The Scenes With Shayan Roy | BuzzFeed India,2020-08-22,103770,4677,317,BuzzFeed India,Aug
250,j28WmpuwoL4,My Co-Workers Try To Guess Punjabi Slang | BuzzFeed India,2020-08-18,127871,6591,316,BuzzFeed India,Aug
251,Oe71HbzQ6Ys,I Tried Adding Bamboo Shoot To Everyday Food | BuzzFeed India,2020-08-15,162477,8094,786,BuzzFeed India,Aug
252,ueYRQfV-4uU,Foreigners React To Indian TV Serials | BuzzFeed India,2020-08-08,263524,11645,844,BuzzFeed India,Aug
253,4P1ZMS-0_Ks,Best Of Dating | BuzzFeed India,2020-08-04,66261,2961,144,BuzzFeed India,Aug
254,fr5S6zjHzZk,We Tasted Each Other's Maggi Recipes | BuzzFeed India,2020-08-01,1916359,48088,3472,BuzzFeed India,Aug
255,tkHp5vF44Fw,Can Our Parents Guess Internet Slang? | BuzzFeed India,2020-07-28,107610,5306,373,BuzzFeed India,Jul
256,a7xQ06ol2-g,We Tried Non-Stop Gaming For 24 Hours | BuzzFeed India,2020-07-25,32006,1397,198,BuzzFeed India,Jul
257,67kSNheqKX4,Brits React To Indian Slang | BuzzFeed India,2020-07-18,235770,11152,879,BuzzFeed India,Jul
258,X05vMo4LJRc,Thoughts You Have When You Make The First Move | BuzzFeed India,2020-07-14,118332,7532,372,BuzzFeed India,Jul
259,Xl-VHh7IlUY,How To... Feat. Srishti | BuzzFeed India,2020-07-11,233997,12227,425,BuzzFeed India,Jul
260,RHetS5vw-PQ,I Tested My Co-worker's Marathi Knowledge,2020-07-08,132402,5778,552,BuzzFeed India,Jul
261,u-Q9fYy4OCA,I Tried Recreating The Domino's Garlic Bread | BuzzFeed India,2020-07-04,530496,18595,679,BuzzFeed India,Jul
262,Ig9VXI4nFN8,Can These Australians Guess Bollywood Movie Plots? | BuzzFeed India,2020-07-01,92952,3076,232,BuzzFeed India,Jul
263,1Ywm9SuWa0I,Best Of Food Challenges | BuzzFeed India,2020-06-27,519251,11448,360,BuzzFeed India,Jun
264,QLmmy2VE9Rc,Australians Guess Indian Slang | BuzzFeed India,2020-06-24,187889,9776,707,BuzzFeed India,Jun
265,FRK6Hj5kMXo,Why Is India Obsessed With Good Marks? | BuzzFeed India,2020-06-20,132741,8686,1068,BuzzFeed India,Jun
266,QRDEpnEiZt4,Best of BuzzFeed India,2020-06-16,171497,6871,272,BuzzFeed India,Jun
267,VIAHAHyQA30,The Perfect Roti Challenge Ft. Shayan Roy | BuzzFeed India,2020-06-09,310081,9291,906,BuzzFeed India,Jun
268,R5Rl_vbVL_M,Weirdest Things We've Ever Tried | BuzzFeed India,2020-06-06,71464,2485,74,BuzzFeed India,Jun
269,GMBppVMSiKg,Things You Shouldn’t Say To A Person With Anxiety | BuzzFeed India,2020-06-02,70017,5586,345,BuzzFeed India,Jun
270,x6FR1zy5CEY,Why Is India Obsessed With Maggi? | BuzzFeed India,2020-05-30,250697,12105,849,BuzzFeed India,May
271,ZYiOQxiUokU,Best Of BuzzFeed India Taste Tests,2020-05-26,77642,3088,83,BuzzFeed India,May
272,Oh9ghad-pbo,I Tried An Easy Dessert Recipe With Bread | BuzzFeed India,2020-05-23,409114,13931,724,BuzzFeed India,May
273,Af7G3tcEee4,I Said Only YES To My Parents For A Day | BuzzFeed India,2020-05-19,209617,7825,216,BuzzFeed India,May
274,NiJP0ftWkOQ,I Tried Making Robert Pattinson's Weird Pasta Recipe | BuzzFeed India,2020-05-15,452383,15242,586,BuzzFeed India,May
275,q-3aFSEGQ6g,5 Times Shayan Killed It As A Chef | Buzzfeed India,2020-05-12,113482,4890,152,BuzzFeed India,May
276,za4u9XSsP3c,Mom And Daughter Swap Work Routines | BuzzFeed India,2020-05-09,526184,17800,475,BuzzFeed India,May
277,bV8OvVHgkPA,Things You Love About Working From Home | BuzzFeed India,2020-05-05,91729,3546,95,BuzzFeed India,May
278,LnzMvcrhIAo,I Tried To Cook A Gourmet Meal With Eggs | BuzzFeed India,2020-04-30,293689,9291,410,BuzzFeed India,Apr
279,4DbEqMLqYOA,Thoughts You Have While Working From Home | BuzzFeed India,2020-04-28,86971,3661,130,BuzzFeed India,Apr
280,0o6UPrlzLbg,Indians Taste Test American Cereals | BuzzFeed India,2020-04-23,322993,11702,481,BuzzFeed India,Apr
281,DSXVJB8EIXk,Thoughts You Have When You're Bored At Home | Ft. Srishti | BuzzFeed India,2020-04-21,128745,6942,241,BuzzFeed India,Apr
282,BgEUHnVohQk,I Tried To Cook A Gourmet Meal With Maggi | BuzzFeed India,2020-04-18,979884,27851,1276,BuzzFeed India,Apr
283,LlVvNlgZ3DI,Indian Parents Take BuzzFeed Quizzes | BuzzFeed India,2020-04-16,226664,8451,152,BuzzFeed India,Apr
284,GDBlWS4Bl0I,Shayan's Best Worst Jokes Ever | BuzzFeed India,2020-04-14,170059,9284,228,BuzzFeed India,Apr
285,_GSwdx8a_so,We Made An American Give Up Toilet Paper For A Week | BuzzFeed India,2020-04-07,134819,4985,524,BuzzFeed India,Apr
286,AnSyN-iomo4,We Tested The Weirdest Products On Amazon | Ft. Shayan & Sonia | BuzzFeed India,2020-03-31,613812,21552,421,BuzzFeed India,Mar
287,VCL5Y4Mpq7Q,Indians Taste Test American Snacks | BuzzFeed India,2020-03-25,1003983,27645,1193,BuzzFeed India,Mar
288,diKuniM4V8k,Health Freak & Junk Food Lover Swap Diets | BuzzFeed India,2020-03-17,1872642,44620,1621,BuzzFeed India,Mar
289,h-IvxLMqllE,Things Only People With A Daak Naam Will Understand | Ft. Shayan Roy & Himika Bose | BuzzFeed India,2020-03-10,269786,13364,756,BuzzFeed India,Mar
290,dKqXzQuGKTY,Guys Try Hair Removal Products For The First Time | BuzzFeed India,2020-03-03,315046,12050,468,BuzzFeed India,Mar
291,afWljbE8svw,Indians Taste Test Japanese Snacks | BuzzFeed India,2020-02-25,1395470,40364,1988,BuzzFeed India,Feb
292,1-DM_eGBOW8,Weird Things All Makeup Addicts Can Relate To | BuzzFeed India,2020-02-19,363245,13545,374,BuzzFeed India,Feb
293,lok97YeE4tk,People Talk About The Weirdest Places They Hooked Up,2020-02-11,97756,3717,145,BuzzFeed India,Feb
294,HTGeBH9TQzI,How Many People Does It Take To Finish Mumbai's Biggest Thali?,2020-02-04,1503049,34734,1124,BuzzFeed India,Feb
295,9rvdH0NRbK8,Queer People Answer Questions You Are Too Afraid To Ask,2020-01-29,246198,11646,706,BuzzFeed India,Jan
296,NhcGTwu0DQE,Thoughts You Have While Planning A Trip | Feat. Shayan Roy,2020-01-22,115695,5591,162,BuzzFeed India,Jan
297,lGLY02Qv-FY,People Confess Their Most Awkward Crush Stories,2020-01-14,111188,4800,425,BuzzFeed India,Jan
298,Qgt7KtAYyCQ,"When You're The Competitive Friend | Ft. Andre Borges, Shayan Roy",2019-12-06,172317,6531,197,BuzzFeed India,Dec
299,V6IFZEd6qVc,When Your Best Friend Lives Far Away | Feat. Anjali Barot & Srishti Rindani | BuzzFeed India,2019-11-28,84365,3554,109,BuzzFeed India,Nov
300,0mfgjLttbcA,How Bollywood Normalised Rape Culture | BuzzFeed India,2019-11-08,387421,28770,1447,BuzzFeed India,Nov
301,JUTbtNqSO5c,Thoughts You Have While Getting Ready For A Wedding | Srishti | BuzzFeed India,2019-10-31,761883,26546,426,BuzzFeed India,Oct
302,I0ixhYnqT98,Struggles of Flirting | Ft. Shayan and Himika Bose | BuzzFeed India,2019-10-24,558775,22366,533,BuzzFeed India,Oct
303,hfPKhCgl9lg,Why Do People Love Old Monk So Much? | Feat. Andre | BuzzFeed India,2019-10-17,220489,7688,344,BuzzFeed India,Oct
304,hhqMMIlYKFs,Getting Ready For The Big Day | Feat. Srishti | BuzzFeed India,2019-10-10,267677,14286,413,BuzzFeed India,Oct
305,4haRxWFF79A,We Pranked Our Co-workers By Contacting Spirits | BuzzFeed India,2019-10-03,299267,13966,817,BuzzFeed India,Oct
306,fAxXDcM923o,Struggles Of Being A Freelancer | Feat. Shayan | BuzzFeed India,2019-09-19,350238,14788,445,BuzzFeed India,Sep
307,bHCRraX8TMI,We Tested The Best Sex Toys In India | BuzzFeed India,2019-09-12,407293,7871,704,BuzzFeed India,Sep
308,0lZR-fN9OCQ,How To Sneak Out Successfully | Ft. Sonia Thomas | BuzzFeed India,2019-09-05,149825,7295,219,BuzzFeed India,Sep
309,fHUC_pkWEhA,When You Don't Know How To Save Money | Ft. Srishti | BuzzFeed India,2019-08-29,822467,25998,748,BuzzFeed India,Aug
310,lUzBKmIGYww,Struggles Of Being A Makeup Addict | Ft. Anjali Barot | BuzzFeed India,2019-08-22,3553717,81803,1827,BuzzFeed India,Aug
311,hLDGzUrq4wI,Thoughts You Have When You Start A New Job | Feat. Shayan | BuzzFeed India,2019-08-15,813156,28560,658,BuzzFeed India,Aug
312,dHgZbb_CaBs,How Much Money Did The British Actually Take From India | Ft. Andre Borges | BuzzFeed India,2019-08-08,119011,7492,956,BuzzFeed India,Aug
313,2gVcwyXV1As,"When You Just Can't Stop Making Jokes | Ft. Kanan, Kaneez, Urooj & Sumukhi | BuzzFeed India",2019-08-01,262063,10575,513,BuzzFeed India,Aug
314,mhEUqguEXJ8,Being Single Is Great | Ft. Sonia Thomas | BuzzFeed India,2019-07-25,886451,37397,1194,BuzzFeed India,Jul
315,WOTOlfjmyr4,#ThrowbackThursday: I Ate Every Weird Food Combination That You Voted For || Feat. Shayan,2019-07-18,508362,17454,382,BuzzFeed India,Jul
316,zRiBOz9nloQ,When You're Obsessed With Harry Potter | Ft. Andre Borges | BuzzFeed India,2019-07-11,259593,12838,790,BuzzFeed India,Jul
317,ZKgh_-oNtbc,Struggles of an NRI from the Gulf | BuzzFeed India,2019-07-04,931936,25655,1689,BuzzFeed India,Jul
318,_pO6_IJkmMw,Things Gujaratis Are Tired of Hearing | BuzzFeed India,2019-06-27,1436507,38386,1269,BuzzFeed India,Jun
319,BWhX0w_Ngmo,I Tasted Everything From McDonald's India | BuzzFeed India,2019-06-20,2293079,55137,2113,BuzzFeed India,Jun
320,Au5QQY3K4Fo,If Bollywood Boys Were On Tinder Ft. Shayan & Rytasha | BuzzFeed India,2019-06-18,175848,8241,247,BuzzFeed India,Jun
321,ZB5CPZc2YRI,GirlsFeed S01E06 – Shaadi Nahi Ho Rahi Yaar,2019-06-16,206199,8009,504,BuzzFeed India,Jun
322,zrIOo7nYnjk,I Drank All My Meals For A Day Ft. Shayan | BuzzFeed India,2019-06-13,582112,24007,1311,BuzzFeed India,Jun
323,H7yhLW965k8,People Reveal Their Internship Horror Stories | BuzzFeed India,2019-06-06,208931,9768,434,BuzzFeed India,Jun
324,pi1X5ZcsTZ0,GirlsFeed S01E05 – Sex and Dating Stereotypes,2019-06-02,326934,12891,875,BuzzFeed India,Jun
325,f4X1h-aa5cs,Why Is India Obsessed With Savita Bhabhi? | BuzzFeed India,2019-05-30,1886087,22603,1538,BuzzFeed India,May
326,fi7cDXTimhs,When You Have A Difficult Name To Pronounce Feat. Merenla Imsong | BuzzFeed India,2019-05-23,3359435,98352,5155,BuzzFeed India,May
327,BsqdWylbwTY,How Game Of Thrones Lost The Plot In Its Last Few Seasons Ft. Andre | BuzzFeed India,2019-05-20,64928,2833,266,BuzzFeed India,May
328,dc8UEZEFm_k,GirlsFeed S01E04 — I'm Not Like Other Girls,2019-05-19,215329,9533,661,BuzzFeed India,May
329,s1H-_nfu34k,Struggles Of Living With A Roommate | BuzzFeed India,2019-05-16,666988,21395,389,BuzzFeed India,May
330,5EHVrk8L8mY,How Did Indians Make PUBG Viral Enough To Get It Banned? | BuzzFeed India,2019-05-09,158236,6567,517,BuzzFeed India,May
331,5Qm4zBPpXdU,GirlsFeed S01E03 – How Bollywood Scammed Me,2019-05-05,252343,9436,936,BuzzFeed India,May
332,5PLTveJxfpU,Is The Feminism We See Really Intersectional? | BuzzFeed India,2019-05-02,55678,2207,886,BuzzFeed India,May
333,wb4FuLi5PE8,Things Malayalees Are Tired of Hearing | BuzzFeed India,2019-04-25,2215733,64276,4209,BuzzFeed India,Apr
334,3Tfgt37r9sc,GirlsFeed S01E02 – How To Meet People In 2019,2019-04-21,172383,5290,356,BuzzFeed India,Apr
335,uIDUb9pSdsw,Desi Girls Try To Find The Perfect Foundation | BuzzFeed India,2019-04-18,680763,18808,1187,BuzzFeed India,Apr
336,HVzStwmFuc0,When Your Parents Start Watching Game Of Thrones Ft. Shayan | BuzzFeed India,2019-04-11,261206,10044,498,BuzzFeed India,Apr
337,v1Yw2kaWKUk,GirlsFeed S01E01 – The Secret Double Lives Of Indian Women,2019-04-07,386654,16347,785,BuzzFeed India,Apr
338,gvTAldSJPMk,Why Is TikTok So Popular In India? | Feat. Andre Borges | BuzzFeed India,2019-04-04,227047,10407,733,BuzzFeed India,Apr
339,jnB83oBmp9A,GirlsFeed: Trailer,2019-04-03,60835,3565,147,BuzzFeed India,Apr
340,tJ3W2Y9Q0Dc,Indians Test Their Spice Tolerance | BuzzFeed India,2019-03-28,2220186,46779,2488,BuzzFeed India,Mar
341,5DcuFzQR110,Thoughts You Have On A First Date Ft. Srishti & Andre | BuzzFeed India,2019-03-21,733030,24974,604,BuzzFeed India,Mar
342,x4PMYJ2PEGg,How To Dress Up (Party Edition) Ft. Srishti | BuzzFeed India,2019-03-14,1243097,56987,1014,BuzzFeed India,Mar
343,7m1Gtvuyns8,We Took The Ultimate '90s Quiz | BuzzFeed India,2019-03-07,998201,33852,1856,BuzzFeed India,Mar
344,PstPgXPr6yw,I Tried Cleaning Up Everything I Own Ft. Shayan | BuzzFeed India,2019-02-28,548754,22509,1014,BuzzFeed India,Feb
345,AmZvdEcQFkU,Life in early 20s Vs mid 20s Vs late 20s | BuzzFeed India,2019-02-21,201622,7308,543,BuzzFeed India,Feb
346,54Bg5myjcow,How To Have A Lit Valentine's Day Ft. Srishti | BuzzFeed India,2019-02-14,235865,11874,447,BuzzFeed India,Feb
347,BNJ4fWicoP8,Srishti & Shayan Learn Everything About K-Pop | BuzzFeed India,2019-02-07,619591,31498,7321,BuzzFeed India,Feb
348,R9z2cGbcXCM,People Talk About The First Time They Had Sex | BuzzFeed India,2019-01-31,1803793,35012,1316,BuzzFeed India,Jan
349,kBmlyoWFY2M,I Registered To Vote For The First Time | BuzzFeed India,2019-01-24,81082,3410,300,BuzzFeed India,Jan
350,UuLPqSPEo4I,I Tried Seven Different Methods To Wake Up Early Ft. Shayan | BuzzFeed India,2019-01-17,1081749,43643,2789,BuzzFeed India,Jan
351,RvHwuE0rAMU,Thoughts You Have Before A First Date Ft. Srishti | BuzzFeed India,2019-01-10,1061589,30046,639,BuzzFeed India,Jan
352,H4zYngTVRO4,Hello 2019! | BuzzFeed India,2019-01-03,39371,1033,67,BuzzFeed India,Jan
353,ZRW19n3nGA8,85 Things Women Are Tired Of | BuzzFeed India,2018-12-27,536630,32826,5400,BuzzFeed India,Dec
354,3NzmmAwczB8,Who Can Bake A Better Cake - Pooja Dhingra vs Srishti & Shayan | BuzzFeed India,2018-12-20,1162336,28131,762,BuzzFeed India,Dec
355,8JdBPVM16_8,Indian Parents Are The Biggest Trolls | BuzzFeed India,2018-12-18,454747,16737,476,BuzzFeed India,Dec
356,MYwqWvADdlo,When You're The Younger Sibling Ft. Srishti | BuzzFeed India,2018-12-13,924901,31520,937,BuzzFeed India,Dec
357,hbOBvWX75jA,Can You Pass This Basic Genitals Quiz? | BuzzFeed India,2018-12-11,434409,11468,411,BuzzFeed India,Dec
358,lr3jzuzE6Tc,Thoughts You Have When You Have A Crush On Someone | BuzzFeed India,2018-12-06,398808,20482,1049,BuzzFeed India,Dec
359,YUKgTVMkHQg,People Reveal Their Most Irrational Fears | BuzzFeed India,2018-12-04,145030,6432,859,BuzzFeed India,Dec
360,d8rhOasiMww,Welcome To The Roast Of You Ft. Parlour Didi | Srishti & Mallika Dua | BuzzFeed India,2018-11-29,2425843,75362,1770,BuzzFeed India,Nov
361,EWbEH_6acBY,When You Cry Too Easily Ft. Rytasha | BuzzFeed India,2018-11-27,352255,15538,579,BuzzFeed India,Nov
362,hYP8oFJB3SY,Things Transgender And Non-Binary People Are Tired Of Hearing | BuzzFeed India,2018-11-22,347968,19783,2137,BuzzFeed India,Nov
363,FUT5UvxM80M,Who Can Make Better Butter Chicken - Saransh Goila vs Akash | BuzzFeed India,2018-11-20,314394,8390,374,BuzzFeed India,Nov
364,r8BQ5DysSQY,Drunk People Try To Solve Math Problems | BuzzFeed India,2018-11-15,455985,14561,1246,BuzzFeed India,Nov
365,jlG6DRqmdek,Why PewDiePie Doesn't Stand A Chance Against T-Series | BuzzFeed India,2018-11-13,453035,12248,11000,BuzzFeed India,Nov
366,gbM9SK3F44s,Things Only People Who Live With Their Parents Understand Ft. Shayan | BuzzFeed India,2018-11-08,620215,23205,581,BuzzFeed India,Nov
367,2OGSkXUL5Z4,If You Were Crime Master Gogo IRL Ft. Srishti | BuzzFeed India,2018-11-06,280875,17151,670,BuzzFeed India,Nov
368,adEOZYlTR0A,When You're The Filmy Friend Ft. Srishti & Rytasha | BuzzFeed India,2018-11-01,299475,12388,460,BuzzFeed India,Nov
369,FW0ZC0U53vg,People Talk About The First Time They Masturbated | BuzzFeed India,2018-10-30,840608,16719,630,BuzzFeed India,Oct
370,dhAQIsczs0Q,Studying In 100 Seconds | BuzzFeed India,2018-10-25,194221,9996,605,BuzzFeed India,Oct
371,M_jwiM7rRhk,We Did Pilates Like Katrina Kaif For 30 Days | BuzzFeed India,2018-10-23,770226,12686,391,BuzzFeed India,Oct
372,bz0Fr8FyX1E,When You Take Your Wingman To A Job Interview Ft. Rytasha Rathore and Shayan Roy,2018-10-18,123086,4664,226,BuzzFeed India,Oct
373,jsPGjmWiNcg,How To Report Workplace Sexual Harassment,2018-10-16,68484,4015,198,BuzzFeed India,Oct
374,8QDFajuD8pU,How To Not Send Unsolicited Dick Pics | BuzzFeed India,2018-10-09,344151,25189,1193,BuzzFeed India,Oct
375,h4YgnTnfB7c,Shayan Roy Memes That Butter My Naan | BuzzFeed India,2018-10-04,462372,18215,564,BuzzFeed India,Oct
376,MeK_opI8bgI,We Taste Test Indian Beers | BuzzFeed India,2018-10-02,735497,20253,1408,BuzzFeed India,Oct
377,Nql3HB7RIfw,Shayan and Srishti Q&A | BuzzFeed India,2018-09-27,99438,2786,169,BuzzFeed India,Sep
378,QiOGKfPlS8k,Shayan and Srishti Q&A | BuzzFeed India,2018-09-27,0,98,0,BuzzFeed India,Sep
379,vEJlPfrymQU,Indians Taste Test Gulf Snacks | BuzzFeed India,2018-09-25,1643615,38748,4108,BuzzFeed India,Sep
380,rB8kYg5z3YA,We Tried To Get Famous On Musical.ly (TikTok) Ft. Shayan and Srishti | BuzzFeed India,2018-09-20,1064038,32819,964,BuzzFeed India,Sep
381,7-9VEZTkLS4,Thoughts You Have While Shopping Online Ft. Srishti | BuzzFeed India,2018-09-18,931974,36997,797,BuzzFeed India,Sep
382,gSZ56Ql9v5k,Childhood in 100 Seconds | BuzzFeed India,2018-09-11,551322,28710,2114,BuzzFeed India,Sep
383,ZKMZhrD-ot4,India Just Struck Down Section 377 And Decriminalised Gay Sex | BuzzFeed India,2018-09-06,61321,4392,425,BuzzFeed India,Sep
384,T4FAfr5mgpA,Men Talk About Being Bullied | BuzzFeed India,2018-09-04,348688,20121,1137,BuzzFeed India,Sep
385,zz1IgIqluPg,Srishti Irritates Shayan For 4 Minutes Straight | BuzzFeed India,2018-08-30,542797,22416,614,BuzzFeed India,Aug
