,Video_id,Title,Published_date,Views,Likes,Comments,Channel_Title,Month
240,N_qGjCQwjJo,"1 Thing for Long Term Success | It's Not Talent, IQ or Money",2022-01-29,577149,80850,353,Apna College,Jan
241,_0hhgW4YCLs,What are NFTs? Simply Explained | Non-Fungible Token,2022-01-28,654394,33248,983,Apna College,Jan
242,eKqY-oP1d_Y,How to Start Coding? Learn Programming for Beginners,2022-01-25,4187837,192100,3381,Apna College,Jan
243,OLVUrgQ_BbA,Tell Me About Yourself | How to Introduce Yourself in Interviews? Best Answer,2022-01-24,1336715,46578,581,Apna College,Jan
244,B-x1hnmTn8E,How to Stop Distractions & Increase Focus?,2022-01-21,448449,29065,878,Apna College,Jan
245,NJUQNWpObkg,Are You an Introvert? Is it good in 2022 ?,2022-01-17,321391,21397,1107,Apna College,Jan
246,_N6j8HXPt2U,4 Years of Coding in 4 Minutes - A Short Movie,2022-01-14,7350094,284455,4920,Apna College,Jan
247,AtKGZyJ_sbc,QnA with Aman Bhaiya & Shradha Didi🔥| Special Event | @ApnaCollegeOfficial,2022-01-11,546352,28860,765,Apna College,Jan
248,va_6RmSrKCg,Complete Queue Data Structure | in One Shot | Java Placement Course,2022-01-10,244735,4746,306,Apna College,Jan
249,D2-puZiUyyI,1 Lesson to learn from Billionaires,2022-01-09,392357,54173,209,Apna College,Jan
250,w9gwV8cCMaQ,How to Manage College Study & Coding together? 3 Simple Tips,2022-01-08,538746,34133,1020,Apna College,Jan
251,ZB-7eq4txjA,Top 5 Coding Languages for 2022 | Opportunities & Packages,2022-01-06,476518,25377,828,Apna College,Jan
252,PrHhMytCgG8,3 Steps For More Productivity in Life,2022-01-04,1616940,187459,471,Apna College,Jan
253,iH3P3HeF6pE,5 Coding Myths | This can save your years,2022-01-03,378031,21675,650,Apna College,Jan
254,pPb8RYMHbbA,This company gives FREE cookies,2022-01-02,1876280,131029,672,Apna College,Jan
255,ToZSFHUJdHM,What is Coding? How to Learn as Beginner? 2022,2022-01-01,1405507,73402,1190,Apna College,Jan
256,6uWgManShNw,Should you do a Start up in 2022?,2021-12-31,287770,24522,184,Apna College,Dec
257,EFUD2MulXY0,5 Tools that make you Code Faster | using VSCode Extensions,2021-12-29,672304,28823,662,Apna College,Dec
258,MsP19NXyw7g,Don't do these 3 Mistakes in College | Placement Special,2021-12-28,151012,10753,306,Apna College,Dec
259,RNh8VHc8qkk,All about Digital Marketing | Simply Explained,2021-12-25,1167805,46688,1266,Apna College,Dec
260,7m1DMYAbdiY,Stack Data Structure in One Video | Java Placement Course,2021-12-24,315016,6233,206,Apna College,Dec
261,_T4Y4vbjysE,2 Years of College in 20 Seconds,2021-12-22,201205,9198,117,Apna College,Dec
262,rJ1iA-33fss,"All about Game development | What to study, jobs, packages? Simply Explained",2021-12-20,1054024,54544,1144,Apna College,Dec
263,p_5Hu51STk4,3 Things You MUST Do in College,2021-12-19,617486,59344,177,Apna College,Dec
264,gY5sGvq-8h8,ReactJS Tutorial for Beginners | Learn React in 2.5 Hours | Part 1,2021-12-17,560210,13431,627,Apna College,Dec
265,QXum8HQd_l4,Quick Sort For Beginners | Java Placement Course | @ApnaCollegeOfficial,2021-12-15,270846,5809,295,Apna College,Dec
266,5QUSeBAMjoo,Why so many Coding Languages are created?,2021-12-13,443041,25804,880,Apna College,Dec
267,unxAnJBy12Q,Merge Sort | For Beginners | Java Placement Course,2021-12-12,311301,6236,262,Apna College,Dec
268,fYvmhGTfQzs,Elon Musk : The World is NOT Real | Do we live in a Coded Simulation? | The Matrix Special,2021-12-10,136755,9039,436,Apna College,Dec
269,U4p-QIvl1-8,400+ Jobs | Cloud Career Fair by Microsoft & Monster Jobs | Velocity 2021,2021-12-08,82786,4847,227,Apna College,Dec
270,tRj4VlVTat8,Java Sudoku Solver | Backtracking | Java Placement Course,2021-12-07,152432,3847,239,Apna College,Dec
271,iuh8-dGrFbE,How to stay Motivated for your Goal?,2021-12-05,2221032,230785,1350,Apna College,Dec
272,rJ1Qao09CFI,What is AI? Artificial Intelligence Explained,2021-12-04,332883,18221,631,Apna College,Dec
273,vLqTf2b6GZw,Python Tutorial for Beginners | Learn Python in 1.5 Hours,2021-12-02,5262263,150409,4511,Apna College,Dec
274,bRs6E_SL2Tk,Backtracking | N Queens Problem | Permutations |  The Java Placement Course | Apna College |,2021-12-01,212085,4150,311,Apna College,Dec
275,otkpUBKqCCQ,Job Interviews | 5 Super Tips to Crack Online Job Interviews,2021-11-30,113354,7205,446,Apna College,Nov
276,lCRFpaykm9I,3 Tips to have More Confidence | Simply Explained,2021-11-29,2243715,233803,539,Apna College,Nov
277,Dm0K3x9yCkg,How to Host a Static Website?,2021-11-28,184610,4377,384,Apna College,Nov
278,tGDQuWDk2Z8,iPad | Should you buy it?,2021-11-27,2608970,177050,1184,Apna College,Nov
279,3qCJOWspNnU,How Google defeat its Competition? Simply Explained,2021-11-26,212788,13786,505,Apna College,Nov
280,pCj0Jr-ktp4,How to make a Great Project for Internships & Placements?,2021-11-24,1176950,51404,1062,Apna College,Nov
281,cL4gHVuFOvk,Most IMPORTANT Linked List Questions for Placements | Java Full Course,2021-11-22,158968,3381,233,Apna College,Nov
282,-203GRSHJ3Y,College Shopping | What all things to buy for College,2021-11-21,1232817,77736,1935,Apna College,Nov
283,WM4qpxQ71KQ,Top 3 Languages to Learn for GSoC 2022,2021-11-20,153181,8697,321,Apna College,Nov
284,t7YaoQOFXzk,How to Reverse a Linked List? | Iterative + Recursive | Java Placement Course,2021-11-19,175371,3178,158,Apna College,Nov
285,u49MZH-FFa4,5 Top Skills to Learn in College,2021-11-18,7520742,787683,1333,Apna College,Nov
286,oAja8-Ulz6o,Introduction to Linked List | Data Structures & Algorithms | Java Placement Course,2021-11-17,663023,13323,610,Apna College,Nov
287,XuGaq24wixg,Creating a CRUD App | DOM Manipulation | Javascript | Web Development Course | Part - 2 |,2021-11-16,163266,2962,152,Apna College,Nov
288,VphowcSkBX4,Java Collections Framework | Java Placement Course,2021-11-15,284551,6809,153,Apna College,Nov
289,2l_8ZKRfz_k,GSoC 2022 Announced | Big Changes | NOT JUST FOR STUDENTS | by GSOCER,2021-11-15,134700,8377,305,Apna College,Nov
290,bP7ZBMYpRwc,Competitive Coding vs Development | What to do for Placements ?,2021-11-14,199685,11523,427,Apna College,Nov
291,P_e_6rL3kgk,How to Make New FRIENDS in College? | 5 Easy Tips,2021-11-13,509937,32553,1079,Apna College,Nov
292,liFyhzZl9uw,ArrayList In Java + Notes | Java Placement Course,2021-11-12,303758,7357,239,Apna College,Nov
293,fYR3i0mcE5c,DOM Manipulation | Javascript | Web Development Course,2021-11-12,159840,3319,163,Apna College,Nov
294,jtn-hRJjl68,What is Data Science? | Complete RoadMap | Simply Explained,2021-11-11,1565548,76401,2180,Apna College,Nov
295,MvEBc_60OmM,Software Engineers | 3 Things you didn’t know,2021-11-11,2939419,271724,706,Apna College,Nov
296,PkJIc5tBRUE,"Sorting in Java | Bubble Sort, Selection Sort & Insertion Sort | Java Placement Course",2021-11-10,594774,11399,355,Apna College,Nov
297,4ZSL8_zlq9Y,Exercises for Objects | javascript | Web Development Course,2021-11-10,43201,839,52,Apna College,Nov
298,shoQfc0cJp4,Why People Quit Coding? 3 Major Reasons,2021-11-08,1239426,65951,1939,Apna College,Nov
299,aHPK2rsonZA,What is this keyword? | Javascript | Web Development Course,2021-11-07,51178,1229,88,Apna College,Nov
300,101q0HoCDKs,What is Hoisting? | Javascript | Web Development Course,2021-11-06,59613,1480,87,Apna College,Nov
301,bSrm9RXwBaI,Java OOPs in One Shot | Object Oriented Programming | Java Language | Placement Course,2021-11-03,2119930,46154,1535,Apna College,Nov
302,koNiEIfo5jY,3 Life Saving Websites for Coders!,2021-11-01,305977,20325,405,Apna College,Nov
303,jX8PbaReV5Q,One Word that can make you Productive | Learn to say **,2021-10-29,380163,39190,314,Apna College,Oct
304,7n8kPBPzy5I,Web Development Course | Scope in Javascript | In Depth,2021-10-28,83290,2551,125,Apna College,Oct
305,jfC_Ih_hYIA,One Mantra for today’s Digital Age | for students,2021-10-27,3042787,258123,1244,Apna College,Oct
306,tBisiZf885o,Why is Steve Jobs considered a genius? | 5 Lessons from his Life,2021-10-26,134131,11686,308,Apna College,Oct
307,OSoO8eCEEC8,Bit Manipulation | Java Placement Course | Lecture 15,2021-10-25,302002,6335,303,Apna College,Oct
308,jOn8kv7SaZ8,Coder with these 3 things will have an Edge! | How to make Coding fun ? | 2021-22,2021-10-23,121341,8964,343,Apna College,Oct
309,GXONlNAnmNU,Exercise for array � Lecture 24 � Javascript,2021-10-22,59391,1124,77,Apna College,Oct
310,aDflzFzyg3Q,NSUT vs DTU vs IIITD vs IGDTUW | JAC Delhi Counselling 2021 | 46 Branches Order,2021-10-21,106525,3667,894,Apna College,Oct
311,XrAyzuNanZo,How code gets executed in JavaScript? | Lecture 25,2021-10-21,46165,1254,73,Apna College,Oct
312,A4sxvx5NBuk,2 Tips for New Coders | Most Frequent Mistakes,2021-10-20,886074,95525,456,Apna College,Oct
313,Oud4alVQU4s,Operators & Binary Number System | Java Lecture 14,2021-10-19,330713,7152,384,Apna College,Oct
314,PHAGTPlew_k,Remember this in Life - Do this whenever you have to add someone in your Team,2021-10-17,138155,8955,167,Apna College,Oct
315,4zL85-xylG4,QNA - Session for College Students | Year Gap Matters? | ML & AI | Internships etc,2021-10-16,97118,5764,561,Apna College,Oct
316,QrFYRTcKXAU,Everything about Arrays | Javascript Lecture 23 | Web Development Course,2021-10-15,73404,2048,72,Apna College,Oct
317,0QSSUHTJ-sU,What is a Class? Javascript Lecture 22 | Web Development Course,2021-10-14,59630,1330,56,Apna College,Oct
318,ojHJK6K_EdA,Most Important Skill of this Decade and How to Master it?,2021-10-13,242280,19124,450,Apna College,Oct
319,ZLDwskEhIFg,String Builder | Java Placement Course Lecture 13,2021-10-11,394082,8349,523,Apna College,Oct
320,iZen_amj7OE,3 Mistakes You Must Avoid in College ❌,2021-10-10,2379375,214674,1172,Apna College,Oct
321,xw0J0v3Zkuo,Objects Exercise | JavaScript | Lecture 21 | Web Development Course,2021-10-09,53891,1245,77,Apna College,Oct
322,vCRD36bG8xQ,Strings | Lecture 12 | Java Placement Series,2021-10-08,575691,11682,469,Apna College,Oct
323,QIKQEKm0qIE,Will Artificial Intelligence & Automation take your Job?,2021-10-07,393936,23320,1544,Apna College,Oct
324,wioAFuHzcao,I Resigned as a Software Engineer from Microsoft,2021-10-02,2476320,133170,4099,Apna College,Oct
325,VoofwdxrTt4,College Admission - 5 Important Things you Must Know Before College Admission,2021-10-01,134978,8061,582,Apna College,Oct
326,18Zt5I4S45o,2D Arrays | Java Complete Placement Course | Lecture 11,2021-09-30,508906,10557,487,Apna College,Sep
327,LgZZLeWKGsI,Everything about Objects | Javascript Lecture  - 20 | Web Development Series,2021-09-30,119472,2214,141,Apna College,Sep
328,vP3TRAsjZss,Front End vs Back End - Which one is good for you ?,2021-09-28,753184,34380,762,Apna College,Sep
329,4RjmmZnDFVA,Coercion and Type Conversion | Javascript - Lecture 19 | Web Development Course,2021-09-27,63323,1606,67,Apna College,Sep
330,NTHVTY6w2Co,Arrays Introduction | Java Complete Placement Course | Lecture 10,2021-09-26,817864,16304,487,Apna College,Sep
331,bQssdSrSGNE,Basics of Time Complexity and Space Complexity | Java | Complete Placement Course | Lecture 9,2021-09-24,570242,12497,342,Apna College,Sep
332,N8GASXniB6A,Exercises using Strings | Javascript Lecture 15 | Web Development Course,2021-09-24,27608,786,86,Apna College,Sep
333,Ibx2Ri5Blh0,Which one to Choose - Web Development vs App Development ?,2021-09-23,1482953,72015,1923,Apna College,Sep
334,pFPZ83mgH00,Functions in Java | Practice Questions | Complete Placement Course | Lecture 8,2021-09-23,361596,5889,219,Apna College,Sep
335,qcSz4ef9UHA,Functions & Methods | Java  Complete Placement Course | Lecture 7,2021-09-22,849120,16114,569,Apna College,Sep
336,vCZqAriaPZw,Reference Datatypes in JavaScript | Web Development Course | Javascript Lecture 17,2021-09-22,73739,1789,105,Apna College,Sep
337,Dr4PpNa7AYo,Advanced Pattern Questions | Java | Complete Placement Course - Lecture 6,2021-09-21,658962,11982,672,Apna College,Sep
338,vldRjjbcRXc,Javascript : Top 10 Websites to practice | Web Development Course | Lecture 18,2021-09-21,131541,4405,133,Apna College,Sep
339,GjHNGM7KN3w,9 Best Patterns Questions In Java (for Beginners) | Java Placement Course | Lecture 5,2021-09-20,1302843,24414,1023,Apna College,Sep
340,QaRxPjoeqL8,"IIT Roorkee College Review 2021 | Admission, Hostel, Placements | In Depth Review",2021-09-20,223969,9255,999,Apna College,Sep
341,0r1SfRoLuzU,Loops in Java | Java Placement Full Course | Lecture 4,2021-09-19,1294100,25890,971,Apna College,Sep
342,I5srDu75h_M,"Conditional Statements | If-else, Switch Break | Complete Java Placement Course | Lecture 3",2021-09-18,1542827,30739,1431,Apna College,Sep
343,LusTv0RlnSU,Variables in Java | Input Output | Complete Placement Course | Lecture 2,2021-09-17,2793780,60591,2475,Apna College,Sep
344,yRpLlJmRo2w,Introduction to Java Language | Lecture 1 | Complete Placement Course,2021-09-16,7035220,188272,4087,Apna College,Sep
345,UZ32p89gH4A,QnA Session for College Freshers (new students) and Placements,2021-09-15,163365,10226,750,Apna College,Sep
346,xZykmhcWGuY,Recursion One Shot - Advanced Level Questions | Placement (Tech),2021-09-14,187701,3640,204,Apna College,Sep
347,cQYtzhaMvpA,This 1 thing will decide if we will have a Successful Engineering College Life?,2021-09-13,129182,11892,528,Apna College,Sep
348,0hQPN4OQgU4,Strings in Javascript | Web Development Course | Lecture 13 & 14,2021-09-13,95620,2304,121,Apna College,Sep
349,Z9U8e1OVsw8,This saved NASA's First Moon Mission,2021-09-12,129595,11215,357,Apna College,Sep
350,uBypDN_Zr5I,How to do MCA from Top NITs ? | Packages | NIMCET,2021-09-11,473874,23047,1597,Apna College,Sep
351,oBLNuNmRy5U,College Students Special | 2 Life Lessons College Taught Me,2021-09-10,157929,12702,572,Apna College,Sep
352,u-HgzgYe8KA,Recursion in One Shot | 9 Best Problems,2021-09-09,476342,8527,452,Apna College,Sep
353,5kY4Th53w70,Basics of Functions in Javascript |  Web Development Course | Javascript - Lecture 12,2021-09-09,112760,2868,116,Apna College,Sep
354,yGrslRzyR78,Top 10 Websites for Jobs | Job Opportunities for students,2021-09-08,98341,5809,328,Apna College,Sep
355,7xgJmIOG8GE,Loops in Javascript | Web Development Course | Javascript-  Lecture 11,2021-09-08,139946,3028,168,Apna College,Sep
356,4_QfNyWEV8g,How to get into Stanford with 100% Scholarship ? Complete Podcast | Foreign Admission,2021-09-07,167718,8875,560,Apna College,Sep
357,drt2sG-HQx4,How much does College Brand Name matters in Placements and Career ?,2021-09-06,212499,13513,779,Apna College,Sep
358,B67X9xtOyuI,5 Github Hacks that you should know | for Coders,2021-09-04,300164,13141,362,Apna College,Sep
359,VsEfh-EqNT8,Javascript | Lecture 9 & 10 combined | If else and switch statements | Web Development Course,2021-09-03,128095,3070,188,Apna College,Sep
360,KZehm-meGMg,Why my Resume got selected in Google | Microsoft | Amazon | How to make Resume | Software Engineers,2021-09-02,1597126,57930,1496,Apna College,Sep
361,5Boqfjissv0,Recursion in One Shot | Theory + Question Practice + Code | Level 1 - Easy,2021-09-01,619310,12554,607,Apna College,Sep
362,aRFFOZxW8v0,How much Free Time do we get in Engineering ? For College Freshers,2021-08-30,162672,10418,644,Apna College,Aug
363,e91hGbJ1AuY,All about BCA | Jobs | Packages | Best Colleges,2021-08-28,930485,43281,2573,Apna College,Aug
364,34sQVC7QD4U,Microsoft Sent me Gifts ❤️ | Unboxing🔥| Laptop | Goodies,2021-08-25,510926,24348,1055,Apna College,Aug
365,Bs4w_o07wEo,Is BTech worth it in 2021 ? | Or should you choose BCA/BSc ?,2021-08-24,409596,24631,1637,Apna College,Aug
366,WrBh3FSdgB8,Secret Room Date Reveal - Our Biggest Launch Till Date | Revolution 2.0 | Indian Education,2021-08-23,96076,5757,381,Apna College,Aug
367,8C_kHJ5YEiA,What is Cloud Computing ?,2021-08-21,1007331,39805,1120,Apna College,Aug
368,w8GEq18N1uU,How to Score 9+ CGPA in college | Online & Offline Semester,2021-08-20,576118,36207,1264,Apna College,Aug
369,hg38QLJbmuc,5 Things you should know before Engineering :),2021-08-19,962143,51814,1231,Apna College,Aug
370,ImGxZx12U4E,Mtech vs MS | What to choose ?,2021-08-17,178360,9122,613,Apna College,Aug
371,bN6DE-4uFNo,Install VS Code In 2 Minutes | Windows & Mac | English,2021-08-12,667153,15406,687,Apna College,Aug
372,n0kikYKo3nA,Biggest Enemy of our Success - How to overcome Fear of losing ?,2021-08-07,64980,5825,505,Apna College,Aug
373,DJckAUyEwR0,QnA : Coding ke beginners doubt | Aapne coding kahan se seekhi ?,2021-08-05,224713,13681,745,Apna College,Aug
374,vU3dL1cNqgQ,Job Interviews | Do not do these 7 Major Mistakes in Job Interview,2021-07-31,668561,32332,526,Apna College,Jul
375,_FFRRMEXdBU,C or C++ | What coding language should you learn ?,2021-07-30,667907,35173,1246,Apna College,Jul
376,f88s33eFGDo,Policy Based Data Structures | C++ Placement Course | Lecture 44,2021-07-26,117532,2251,412,Apna College,Jul
377,iBOzTJaIoNM,Off Campus Placements | 5 Best Ways to search for Jobs Online,2021-07-25,381143,21257,622,Apna College,Jul
378,iNHbQ0diNZc,Guide to Interactive Problems | C++ Placement Course | Lecture 43,2021-07-24,19536,510,57,Apna College,Jul
379,XPedtcrgA4E,DQueary - SPOJ | C++ Placement Course | Lecture 42.4,2021-07-23,25513,449,50,Apna College,Jul
380,hvPbIo09OTE,Tata | TCS Hiring Process | Simply Explained,2021-07-21,921188,36161,1355,Apna College,Jul
381,0Cu9Kg7RJYg,Mo's Algorithm - Square Root Decomposition | Lecture 42.3,2021-07-20,26065,532,42,Apna College,Jul
382,NreaqzAKvg0,RMQSQ - Spoj | C++ Placement Course | Lecture 42.2,2021-07-18,16140,370,69,Apna College,Jul
383,gfwMYLQaZP0,Computer Networking Notes for Tech Placements,2021-07-17,175676,5866,543,Apna College,Jul
384,tuxMRkKuP8Y,Square Root Decomposition - Introduction | C++ Placement Course | Lecture 42.1,2021-07-16,17888,392,34,Apna College,Jul
385,PxbTUonOEME,Late Night Talk - How to get maximum out of your College years?,2021-07-15,194910,14077,672,Apna College,Jul
386,ktP8QsPzKfs,Operating System Notes for Tech Placements @ApnaCollegeOfficial,2021-07-14,237615,7559,466,Apna College,Jul
387,qvwdpqVvcRQ,Count Inversion - Fenwick Tree | C++ Placement Course | Lecture 41.3,2021-07-14,11146,262,35,Apna College,Jul
388,kRfoq_9XJKY,Watch this before buying Laptop | Best Budget Laptops and Performance Laptops for all students,2021-07-12,1519823,57863,3731,Apna College,Jul
389,08HzVTjCAsk,Point & Range Updates - Fenwick Tree | C++ Placement Course | Lecture 41.2,2021-07-12,10611,247,22,Apna College,Jul
390,sTk5BxgxDDI,"Javascript | Lecture 6,7 & 8 Combined | Web Development Course",2021-07-11,238816,5283,495,Apna College,Jul
391,fIQABUIeWYg,Fenwick Tree - Introduction | C++ Placement Course | Lecture 41.1,2021-07-10,14295,374,33,Apna College,Jul
392,qTph1pj_rCo,@ApnaCollegeOfficial Which Coding Platform should I study from?,2021-07-09,907224,46344,1213,Apna College,Jul
393,YH4aS0F0D8c,Intersecting Segments - Segment Tree | C++ Placement Course | Lecture 40.13,2021-07-08,9247,259,36,Apna College,Jul
394,zSt-KI0HryY,Ways to add JavaScript to Web Pages? JavaScript : Lecture 5 @ApnaCollegeOfficial,2021-07-06,138658,3091,127,Apna College,Jul
395,lPWCLJLokzs,Nested Segments - Segment Tree | C++ Placement Course | Lecture 40.12,2021-07-06,10409,271,51,Apna College,Jul
396,f1oV46r69YM,DBMS Notes for College Placements | Data Base Management System |@ApnaCollegeOfficial,2021-07-05,411019,14373,727,Apna College,Jul
397,UmnCZ7-9yDY,Java Tutorial for Beginners | Learn Java in 2 Hours,2021-07-03,3926846,106864,3253,Apna College,Jul
398,iAvORz4ApbY,Quick Notes for Placements - Object-Oriented Programming | OOPS | Tech Placements,2021-07-01,279743,8140,418,Apna College,Jul
399,Hu2UlulDGuI,IIT Kharagpur | College Review | All about IIT Kharagpur,2021-06-30,433649,21137,2133,Apna College,Jun
400,Hooe5ORdFsc,First Element at Least X - Segment Tree | C++ Placement Course | Lecture 40.9,2021-06-30,11648,334,46,Apna College,Jun
401,JdakjlFEAxc,How much Maths is needed as Software Engineers? by @ApnaCollegeOfficial,2021-06-29,295171,18332,713,Apna College,Jun
402,WYiYkl-vPzo,First Salary best use (Personal Opinion) | What did I do with my first Salary ?@AmanDhattarwal​,2021-06-28,213640,19505,785,Apna College,Jun
403,1AHKqRrJ8_s,Kth One - Segment Tree | C++ Placement Course | Lecture 40.8,2021-06-28,11197,274,35,Apna College,Jun
404,hRaDYCHqFQQ,What is DOM (Document Object Model) ? | Javascript Lecture 4,2021-06-27,222527,5465,185,Apna College,Jun
405,LYuJ2aT0UcY,Windows 11 vs Mac OS | Which one is better for students ? | in Hindi Language,2021-06-26,326064,16931,1286,Apna College,Jun
406,uqBgvO5DAUc,User Snippets in VSCode | C++ Placement Course | Lecture 40.6,2021-06-26,42503,1126,69,Apna College,Jun
407,bJhVFE-KhHc,Is English Important for Interviews of Tech Placements ?,2021-06-25,593679,32285,676,Apna College,Jun
408,2lRQTdpwhFk,How JavaScript Works ? | Javascript - Lecture 3 | Web Development Course,2021-06-24,216647,5328,221,Apna College,Jun
409,uZEbkca2yFM,Number of minimums on a segment | C++ Placement Course | Lecture 40.5,2021-06-24,11908,302,60,Apna College,Jun
410,j8fubBAFq_I,Javascript - First Program Namaste World | Lecture 2 | Web Development Course,2021-06-23,498658,12658,529,Apna College,Jun
411,B7wHpNUUT4Y,Javascript Introduction | Lecture 1 | Web Development Course,2021-06-22,978813,32150,869,Apna College,Jun
412,payOcHP24NY,Maximum and Minimum Queries/Update | C++ Placement Course | Lecture 40.4,2021-06-22,14689,389,38,Apna College,Jun
413,hcyzxsV4xsk,All about Non-Tech Placements | Top Salaries & How to prepare for Non- Tech,2021-06-21,176025,7508,415,Apna College,Jun
414,nTOoQsvQLqg,How many Coding Questions should you do to become a Software Engineer | Placements,2021-06-19,162202,10113,392,Apna College,Jun
415,c6GDAgiX5Yw,Query in Segment Tree | C++ Placement Course | Lecture 40.2,2021-06-18,17574,475,53,Apna College,Jun
416,h2zzRpibjpE,Placements : How to study in last 45 days |  Step by Step Roadmap,2021-06-17,540554,23813,1488,Apna College,Jun
417,xOogmSgym9Y,Segment Tree - Introduction and Build | C++ Placement Course | Lecture 40.1,2021-06-16,33573,809,65,Apna College,Jun
418,N5mvpJGyUQg,Should I take College Study seriously? Must Watch for college students,2021-06-15,293055,21653,1261,Apna College,Jun
419,cwdt9RrGSoQ,Big Companies vs Startups | Which one should you select?,2021-06-14,141991,9273,476,Apna College,Jun
420,-WdkLyTeZ3Q,Rabin Karp - String Algorithms | C++ Placement Course | Lecture 39.4,2021-06-14,35380,616,77,Apna College,Jun
421,YrkBJ1ptdP4,Monthly Expenses of a Software Engineer in Top Indian Cities🔥,2021-06-12,172537,10439,731,Apna College,Jun
422,lhhqbGH7Pao,KMP Algorithms - String Algorithm | C++ Placement Course | Lecture 39.3,2021-06-12,85109,1515,117,Apna College,Jun
423,MG5ZhaFWat0,All about Internships | How to get Internship as a Software Engineer | Off-campus/On-campus,2021-06-10,725170,42703,1343,Apna College,Jun
424,q2HYCMeUXXQ,SubStr() Function - String Algorithm | C++ Placement Course | Lecture 39.2,2021-06-10,38361,703,29,Apna College,Jun
425,KnBwHYAnbEw,DRDO - How I got Internship at DRDO? | Step by step guide,2021-06-08,811972,48870,1858,Apna College,Jun
426,JEOj8U54Cek,String Hashing - String Algorithms | C++ Placement Course | Lecture 39.1,2021-06-08,46763,864,48,Apna College,Jun
427,1vsmaEfbnoE,Detailed Roadmap for Machine Learning | Free Study Resources | Simply Explained,2021-06-07,650067,32539,1072,Apna College,Jun
428,IwlAhfeSnp8,Bootstrap - Components | Web Development Course | Lecture 17,2021-06-07,87260,2034,215,Apna College,Jun
429,8uU5ewUst50,Sum of First n Fibonacci Numbers - Matrix Exponentiation,2021-06-06,7397,313,26,Apna College,Jun
430,jyd4uH5dWJ8,Should I study Machine Learning? Is it required for Placements?,2021-06-05,350854,19559,1169,Apna College,Jun
431,oBH9dH6KGLM,"Introduction, Fibonacci in Log(n) - Matrix Exponentiation | C++ Placement Course | Lecture 38.1",2021-06-05,27345,627,36,Apna College,Jun
432,RNwMeijExjg,"All about Hacking | What to study, Packages, Job Opporutnities | Simply Explained",2021-06-03,2229969,120460,3208,Apna College,Jun
433,5NxYn0GiApg,Bootstrap - Grid Layout | Web Development Course | Lecture 16,2021-06-03,111659,2685,254,Apna College,Jun
434,nwUOmzFh78o,Boring Factorials SPOJ - Number Theory Advanced | C++ Placement Course | Lecture 37.6,2021-06-02,15627,355,45,Apna College,Jun
435,8-80h4cSb4Q,"How to know if I am made for coding, my placements are coming | What to do ?",2021-06-01,976390,51141,2019,Apna College,Jun
436,-siXttWLVto,Fermat Little and Wilson Theorem - Number Theory Advanced | C++ Placement Course | Lecture 37.5,2021-06-01,14770,345,36,Apna College,Jun
437,US1_VVD98Vw,Binary Exponentiation - Number Theory Advanced | C++ Placement Course | Lecture 37.4,2021-06-01,14259,364,33,Apna College,Jun
438,iMZEwYfBWDY,Euler Totient Function - Number Theory Advanced | C++ Placement Course | Lecture 37.3,2021-05-31,13567,330,33,Apna College,May
439,jWD-BQmbhkk,Multiplicative Modulo Inverse - Number Theory Advanced | Lecture 37.2,2021-05-31,19688,445,17,Apna College,May
440,YJyXfjbBmc8,All about Blockchain | Simply Explained,2021-05-30,1346950,60335,3393,Apna College,May
441,0oP6XLTI2tY,Extended Euclid Algorithm - Number Theory Advanced | C++ Placement Course | Lecture 37.1,2021-05-30,22348,561,30,Apna College,May
442,xcsDEn2G-tY,Digital Dictionary - Tries Challenges | C++ Placement Course | Lecture 36.4,2021-05-30,11419,279,29,Apna College,May
443,akoIMy9NmFc,Trie bash - Challenge | C++ Placement Course | Lecture 36.3,2021-05-29,10744,236,33,Apna College,May
444,IpQW7GWLxYA,XOR SubArray - Tries Challenges | C++ Placement Course | Lecture36.2,2021-05-29,20464,413,56,Apna College,May
445,A22wPijWmvw,Projects you must Add in your Resume for Off-Campus Placements | Software Developers only,2021-05-28,516120,28170,1159,Apna College,May
446,dOXfffhl4uI,Tries - Introduction | C++ Placement Course | Lecture 36.1,2021-05-28,32897,678,65,Apna College,May
447,AWfLtXPQjhE,Friends Paring Problem - Dynamic Programming | C++ Placement Course | Lecture 35.20,2021-05-28,13668,397,29,Apna College,May
448,uVGrbtm69Vo,Maximum Length of Bitonic Subsequence - Dynamic Programming | C++ Placement Course | Lecture 35.19,2021-05-27,12131,320,33,Apna College,May
449,okH3HAPWTVs,Ugly Numbers - Dynamic Programming | C++ Placement Course | Lecture 35.18,2021-05-27,20636,486,35,Apna College,May
450,eFhsSqzbpjI,Meme - 500K Special Celebration | Not an educational video,2021-05-26,369012,27183,1911,Apna College,May
451,VzO_ueJZqXc,K-Ordered LCS - Dynamic Programming | C++ Placement Course | Lecture 35.17,2021-05-26,10926,330,20,Apna College,May
452,86F87X8iRd0,LCS with 3 Strings - Dynamic Programming | C++ Placement Course | Lecture 35.16,2021-05-26,13535,387,31,Apna College,May
453,XGa4onZP66Q,What is an API ? Simply Explained,2021-05-25,1176522,53445,3041,Apna College,May
454,CB8w6MzXsx4,0-N Knapsack - Dynamic Programming | C++ Placement Course | Lecture 35.15,2021-05-25,12439,302,26,Apna College,May
